id,country_region,country_region_code,date,Retail and recreation,Grocery shops and markets,Parks and outdoor areas,Public transport hubs,Places of work,Residential places,CountryCode,workplace,stayhome,transport,schools,gathers,events,masks,myindex,workplace_d,stayhome_d,transport_d,schools_d,gathers_d,events_d,masks_d,myindex_d
HK.2020-07-08,Hong Kong,HK,2020-07-08,-11,11,-12,-16,-2,7,HKG,0,0.3333333333333333,0,0.6666666666666666,0.75,0,0.25,27.27272727272727,0,0,0,0,0,0,0,0
HK.2020-07-09,Hong Kong,HK,2020-07-09,-12,8,-14,-13,3,5,HKG,0,0.3333333333333333,0,0.6666666666666666,0.75,0,0.25,27.27272727272727,0,0,0,0,0,0,0,0
HK.2020-07-10,Hong Kong,HK,2020-07-10,-13,16,-17,-17,-9,10,HKG,0,0.3333333333333333,0,0.6666666666666666,0.75,0,0.25,27.27272727272727,0,0,0,0,0,0,0,0
HK.2020-07-11,Hong Kong,HK,2020-07-11,-16,17,-20,-21,-12,10,HKG,0,0.3333333333333333,0,0.6666666666666666,0.75,0,0.25,27.27272727272727,0,0,0,0,0,0,0,0
HK.2020-07-12,Hong Kong,HK,2020-07-12,-19,15,-25,-26,-15,10,HKG,0,0.3333333333333333,0,0.6666666666666666,0.75,0,0.25,27.27272727272727,0,0,0,0,0,0,0,0
HK.2020-07-13,Hong Kong,HK,2020-07-13,-20,15,-17,-25,-13,11,HKG,0,0.3333333333333333,0,0.6666666666666666,0.75,0,0.25,27.27272727272727,0,0,0,0,0,0,0,0
HK.2020-07-14,Hong Kong,HK,2020-07-14,-22,17,-19,-27,-15,12,HKG,0,0.3333333333333333,0,0.6666666666666666,0.75,0,0.25,27.27272727272727,0,0,0,0,0,0,0,0
HK.2020-07-15,Hong Kong,HK,2020-07-15,-29,17,-22,-28,-16,14,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0.6666666666666666,0,0,0.33333333333333337,0.25,1,0,29.54545454545455
HK.2020-07-16,Hong Kong,HK,2020-07-16,-30,10,-23,-26,-11,12,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-17,Hong Kong,HK,2020-07-17,-30,15,-24,-29,-22,17,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-18,Hong Kong,HK,2020-07-18,-32,15,-28,-33,-22,15,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-19,Hong Kong,HK,2020-07-19,-36,10,-34,-39,-27,15,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-20,Hong Kong,HK,2020-07-20,-33,18,-26,-35,-28,17,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-21,Hong Kong,HK,2020-07-21,-35,15,-26,-37,-30,19,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-22,Hong Kong,HK,2020-07-22,-35,10,-26,-36,-27,18,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-23,Hong Kong,HK,2020-07-23,-37,6,-29,-34,-23,16,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-24,Hong Kong,HK,2020-07-24,-37,9,-30,-37,-31,22,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-25,Hong Kong,HK,2020-07-25,-38,9,-35,-38,-28,18,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-26,Hong Kong,HK,2020-07-26,-41,4,-41,-43,-31,17,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-27,Hong Kong,HK,2020-07-27,-35,17,-29,-37,-31,19,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-28,Hong Kong,HK,2020-07-28,-35,14,-29,-38,-32,20,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.25,56.81818181818182,0,0,0,0,0,0,0,0
HK.2020-07-29,Hong Kong,HK,2020-07-29,-50,0,-34,-40,-33,20,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0.5,4.545454545454547
HK.2020-07-30,Hong Kong,HK,2020-07-30,-49,-3,-35,-37,-28,18,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-07-31,Hong Kong,HK,2020-07-31,-41,0,-49,-39,-35,23,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-01,Hong Kong,HK,2020-08-01,-42,2,-52,-41,-31,19,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-02,Hong Kong,HK,2020-08-02,-41,6,-53,-43,-33,18,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-03,Hong Kong,HK,2020-08-03,-38,4,-41,-38,-33,20,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-04,Hong Kong,HK,2020-08-04,-37,6,-31,-37,-33,20,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-05,Hong Kong,HK,2020-08-05,-38,1,-40,-37,-29,19,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-06,Hong Kong,HK,2020-08-06,-36,5,-30,-33,-24,16,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-07,Hong Kong,HK,2020-08-07,-35,11,-30,-35,-32,21,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-08,Hong Kong,HK,2020-08-08,-34,13,-31,-33,-27,16,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-09,Hong Kong,HK,2020-08-09,-36,9,-36,-37,-30,15,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-10,Hong Kong,HK,2020-08-10,-33,10,-26,-34,-30,17,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-11,Hong Kong,HK,2020-08-11,-34,8,-26,-36,-31,18,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-12,Hong Kong,HK,2020-08-12,-36,3,-39,-36,-28,18,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-13,Hong Kong,HK,2020-08-13,-34,6,-32,-31,-23,15,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-14,Hong Kong,HK,2020-08-14,-33,11,-30,-33,-31,20,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-15,Hong Kong,HK,2020-08-15,-33,14,-30,-30,-25,15,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-16,Hong Kong,HK,2020-08-16,-33,11,-34,-34,-28,14,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-17,Hong Kong,HK,2020-08-17,-33,8,-30,-34,-29,17,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-18,Hong Kong,HK,2020-08-18,-35,8,-41,-35,-28,18,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-19,Hong Kong,HK,2020-08-19,-45,-10,-51,-47,-42,27,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-20,Hong Kong,HK,2020-08-20,-30,11,-27,-27,-17,13,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-21,Hong Kong,HK,2020-08-21,-31,13,-27,-30,-27,18,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-22,Hong Kong,HK,2020-08-22,-30,17,-29,-27,-22,14,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-23,Hong Kong,HK,2020-08-23,-30,17,-31,-30,-25,13,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-24,Hong Kong,HK,2020-08-24,-30,10,-25,-30,-24,15,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-25,Hong Kong,HK,2020-08-25,-30,10,-25,-31,-24,15,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-26,Hong Kong,HK,2020-08-26,-30,7,-29,-29,-20,14,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-27,Hong Kong,HK,2020-08-27,-30,7,-30,-27,-14,12,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-28,Hong Kong,HK,2020-08-28,-25,14,-26,-27,-23,16,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-29,Hong Kong,HK,2020-08-29,-25,18,-27,-24,-19,11,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-30,Hong Kong,HK,2020-08-30,-25,16,-29,-26,-21,11,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-08-31,Hong Kong,HK,2020-08-31,-24,12,-23,-27,-20,13,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-09-01,Hong Kong,HK,2020-09-01,-26,10,-28,-28,-20,14,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-09-02,Hong Kong,HK,2020-09-02,-26,10,-28,-27,-16,12,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-09-03,Hong Kong,HK,2020-09-03,-26,9,-28,-24,-11,10,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-09-04,Hong Kong,HK,2020-09-04,-24,16,-27,-25,-20,14,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-09-05,Hong Kong,HK,2020-09-05,-24,18,-30,-23,-18,11,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-09-06,Hong Kong,HK,2020-09-06,-23,19,-28,-25,-20,10,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-09-07,Hong Kong,HK,2020-09-07,-24,11,-27,-26,-19,12,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-09-08,Hong Kong,HK,2020-09-08,-27,6,-35,-28,-20,13,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-09-09,Hong Kong,HK,2020-09-09,-25,9,-27,-25,-14,11,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-09-10,Hong Kong,HK,2020-09-10,-25,7,-30,-22,-8,9,HKG,0.6666666666666666,0.3333333333333333,0,1,1,1,0.75,61.36363636363637,0,0,0,0,0,0,0,0
HK.2020-09-11,Hong Kong,HK,2020-09-11,-19,15,-25,-22,-17,12,HKG,0.6666666666666666,0,0,1,1,1,0.5,53.03030303030303,0,-0.3333333333333333,0,0,0,0,-0.25,-8.333333333333336
HK.2020-09-12,Hong Kong,HK,2020-09-12,-20,17,-31,-20,-15,10,HKG,0.6666666666666666,0,0,1,1,1,0.5,53.03030303030303,0,0,0,0,0,0,0,0
HK.2020-09-13,Hong Kong,HK,2020-09-13,-17,23,-26,-21,-16,9,HKG,0.6666666666666666,0,0,1,1,1,0.5,53.03030303030303,0,0,0,0,0,0,0,0
HK.2020-09-14,Hong Kong,HK,2020-09-14,-21,11,-25,-24,-13,10,HKG,0.6666666666666666,0,0,1,1,1,0.5,53.03030303030303,0,0,0,0,0,0,0,0
HK.2020-09-15,Hong Kong,HK,2020-09-15,-26,-1,-41,-27,-14,13,HKG,0.6666666666666666,0,0,1,1,1,0.5,53.03030303030303,0,0,0,0,0,0,0,0
HK.2020-09-16,Hong Kong,HK,2020-09-16,-20,13,-25,-20,-8,9,HKG,0.6666666666666666,0,0,1,1,1,0.5,53.03030303030303,0,0,0,0,0,0,0,0
HK.2020-09-17,Hong Kong,HK,2020-09-17,-22,3,-34,-20,-3,8,HKG,0.6666666666666666,0,0,1,1,1,0.5,53.03030303030303,0,0,0,0,0,0,0,0
HK.2020-09-18,Hong Kong,HK,2020-09-18,-20,10,-35,-22,-14,12,HKG,0.6666666666666666,0,0,1,1,1,0.5,53.03030303030303,0,0,0,0,0,0,0,0
HK.2020-09-19,Hong Kong,HK,2020-09-19,-19,15,-35,-19,-13,9,HKG,0.6666666666666666,0,0,1,1,1,0.5,53.03030303030303,0,0,0,0,0,0,0,0
HK.2020-09-20,Hong Kong,HK,2020-09-20,-16,20,-27,-19,-14,8,HKG,0.6666666666666666,0,0,1,1,1,0.5,53.03030303030303,0,0,0,0,0,0,0,0
HK.2020-09-21,Hong Kong,HK,2020-09-21,-22,1,-35,-22,-13,10,HKG,0.6666666666666666,0,0,1,1,1,0.5,53.03030303030303,0,0,0,0,0,0,0,0
HK.2020-09-22,Hong Kong,HK,2020-09-22,-19,17,-24,-21,-12,10,HKG,0.6666666666666666,0,0,1,1,1,0.5,53.03030303030303,0,0,0,0,0,0,0,0
HK.2020-09-23,Hong Kong,HK,2020-09-23,-19,18,-25,-17,-6,8,HKG,0.6666666666666666,0,0,0.6666666666666666,1,1,0.5,46.96969696969697,0,0,0,-0.33333333333333337,0,0,0,-6.060606060606062
HK.2020-09-24,Hong Kong,HK,2020-09-24,-20,12,-28,-14,0,6,HKG,0.6666666666666666,0,0,0.6666666666666666,1,1,0.5,46.96969696969697,0,0,0,0,0,0,0,0
HK.2020-09-25,Hong Kong,HK,2020-09-25,-17,20,-26,-16,-11,10,HKG,0.6666666666666666,0,0,0.6666666666666666,1,1,0.5,46.96969696969697,0,0,0,0,0,0,0,0
HK.2020-09-26,Hong Kong,HK,2020-09-26,-16,26,-23,-13,-11,7,HKG,0.3333333333333333,0,0,0.6666666666666666,1,1,0.5,40.909090909090914,-0.3333333333333333,0,0,0,0,0,0,-6.060606060606055
HK.2020-09-27,Hong Kong,HK,2020-09-27,-16,23,-27,-15,-14,8,HKG,0.3333333333333333,0,0,0.6666666666666666,1,1,0.5,40.909090909090914,0,0,0,0,0,0,0,0
HK.2020-09-28,Hong Kong,HK,2020-09-28,-18,15,-28,-17,-10,8,HKG,0.3333333333333333,0,0,0.6666666666666666,1,1,0.5,40.909090909090914,0,0,0,0,0,0,0,0
HK.2020-09-29,Hong Kong,HK,2020-09-29,-16,20,-26,-15,-9,8,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,-0.3333333333333333,0,0,0,-6.060606060606069
HK.2020-09-30,Hong Kong,HK,2020-09-30,-12,24,-25,-9,-5,4,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-01,Hong Kong,HK,2020-10-01,-16,33,9,-23,-56,13,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-02,Hong Kong,HK,2020-10-02,-16,33,8,-26,-61,20,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-03,Hong Kong,HK,2020-10-03,-16,27,-15,-16,-15,8,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-04,Hong Kong,HK,2020-10-04,-16,21,-17,-18,-14,8,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-05,Hong Kong,HK,2020-10-05,-17,18,-22,-14,-10,7,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-06,Hong Kong,HK,2020-10-06,-16,21,-16,-15,-8,7,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-07,Hong Kong,HK,2020-10-07,-16,19,-16,-13,-3,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-08,Hong Kong,HK,2020-10-08,-17,18,-16,-10,4,4,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-09,Hong Kong,HK,2020-10-09,-15,21,-17,-12,-8,7,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-10,Hong Kong,HK,2020-10-10,-15,25,-15,-13,-9,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-11,Hong Kong,HK,2020-10-11,-15,23,-15,-15,-12,7,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-12,Hong Kong,HK,2020-10-12,-16,25,-16,-14,-7,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-13,Hong Kong,HK,2020-10-13,-55,-26,-73,-69,-76,37,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-14,Hong Kong,HK,2020-10-14,-16,21,-23,-11,0,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-15,Hong Kong,HK,2020-10-15,-15,20,-15,-7,6,3,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-16,Hong Kong,HK,2020-10-16,-13,27,-15,-10,-6,8,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-17,Hong Kong,HK,2020-10-17,-14,29,-14,-11,-9,7,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-18,Hong Kong,HK,2020-10-18,-13,27,-13,-12,-12,7,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-19,Hong Kong,HK,2020-10-19,-15,21,-13,-14,-7,7,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-20,Hong Kong,HK,2020-10-20,-15,21,-13,-14,-6,7,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-21,Hong Kong,HK,2020-10-21,-15,20,-12,-12,0,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-22,Hong Kong,HK,2020-10-22,-14,22,-12,-8,7,3,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-23,Hong Kong,HK,2020-10-23,-12,29,-14,-12,-6,8,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-24,Hong Kong,HK,2020-10-24,-13,29,-13,-13,-10,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-25,Hong Kong,HK,2020-10-25,-8,31,0,-5,-13,4,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-26,Hong Kong,HK,2020-10-26,-10,38,21,-26,-60,17,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-27,Hong Kong,HK,2020-10-27,-14,24,-12,-13,-5,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-28,Hong Kong,HK,2020-10-28,-16,17,-25,-12,0,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-29,Hong Kong,HK,2020-10-29,-15,22,-16,-8,8,3,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-30,Hong Kong,HK,2020-10-30,-11,29,-16,-12,-5,7,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-10-31,Hong Kong,HK,2020-10-31,-11,33,-10,-13,-7,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-11-01,Hong Kong,HK,2020-11-01,-11,30,-12,-13,-10,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-11-02,Hong Kong,HK,2020-11-02,-14,26,-14,-15,-4,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-11-03,Hong Kong,HK,2020-11-03,-14,30,-15,-13,-4,7,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-11-04,Hong Kong,HK,2020-11-04,-15,24,-15,-13,1,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-11-05,Hong Kong,HK,2020-11-05,-15,23,-14,-9,8,4,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-11-06,Hong Kong,HK,2020-11-06,-12,29,-14,-11,-5,7,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-11-07,Hong Kong,HK,2020-11-07,-12,36,-14,-12,-8,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-11-08,Hong Kong,HK,2020-11-08,-11,30,-12,-12,-11,6,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-11-09,Hong Kong,HK,2020-11-09,-14,25,-13,-15,-5,7,HKG,0.3333333333333333,0,0,0.3333333333333333,1,1,0.5,34.848484848484844,0,0,0,0,0,0,0,0
HK.2020-11-10,Hong Kong,HK,2020-11-10,-15,27,-13,-15,-4,7,HKG,0.3333333333333333,0,0.5,0.3333333333333333,1,1,0.5,43.93939393939394,0,0,0.5,0,0,0,0,9.090909090909093
HK.2020-11-11,Hong Kong,HK,2020-11-11,-14,25,-13,-12,1,6,HKG,0.3333333333333333,0,0.5,0.3333333333333333,1,1,0.5,43.93939393939394,0,0,0,0,0,0,0,0
HK.2020-11-12,Hong Kong,HK,2020-11-12,-14,24,-13,-9,7,4,HKG,0.3333333333333333,0,0.5,0.3333333333333333,1,1,0.5,43.93939393939394,0,0,0,0,0,0,0,0
HK.2020-11-13,Hong Kong,HK,2020-11-13,-12,31,-16,-12,-6,8,HKG,0.3333333333333333,0,0.5,0.3333333333333333,1,1,0.5,43.93939393939394,0,0,0,0,0,0,0,0
HK.2020-11-14,Hong Kong,HK,2020-11-14,-13,30,-16,-14,-9,7,HKG,0.3333333333333333,0,0.5,0.6666666666666666,1,1,0.5,50,0,0,0,0.3333333333333333,0,0,0,6.060606060606062
HK.2020-11-15,Hong Kong,HK,2020-11-15,-10,33,-10,-10,-11,5,HKG,0.3333333333333333,0,0.5,0.6666666666666666,1,1,0.5,50,0,0,0,0,0,0,0,0
HK.2020-11-16,Hong Kong,HK,2020-11-16,-15,23,-12,-16,-5,7,HKG,0.3333333333333333,0,0.5,0.6666666666666666,1,1,0.5,50,0,0,0,0,0,0,0,0
HK.2020-11-17,Hong Kong,HK,2020-11-17,-15,24,-13,-15,-4,7,HKG,0.3333333333333333,0,0.5,0.6666666666666666,1,1,0.5,50,0,0,0,0,0,0,0,0
HK.2020-11-18,Hong Kong,HK,2020-11-18,-16,22,-16,-14,0,6,HKG,0.3333333333333333,0,0.5,0.6666666666666666,1,1,0.5,50,0,0,0,0,0,0,0,0
HK.2020-11-19,Hong Kong,HK,2020-11-19,-16,20,-16,-10,7,4,HKG,0.3333333333333333,0,0.5,0.6666666666666666,1,1,0.5,50,0,0,0,0,0,0,0,0
HK.2020-11-20,Hong Kong,HK,2020-11-20,-13,26,-16,-13,-6,8,HKG,0.3333333333333333,0,0.5,0.6666666666666666,1,1,0.5,50,0,0,0,0,0,0,0,0
HK.2020-11-21,Hong Kong,HK,2020-11-21,-15,29,-22,-15,-10,7,HKG,0.3333333333333333,0,0.5,0.6666666666666666,1,1,0.5,50,0,0,0,0,0,0,0,0
